Misspelt             Predicted            Correct              Match
seksi                ksi                  sexy                 N      
seksi                leks                 sexy                 N      
seksi                pepsi                sexy                 N      
seksi                reki                 sexy                 N      
seksi                sakai                sexy                 N      
seksi                saki                 sexy                 N      
seksi                sakis                sexy                 N      
seksi                sakti                sexy                 N      
seksi                sansi                sexy                 N      
seksi                sarsi                sexy                 N      
seksi                scsi                 sexy                 N      
seksi                sdks                 sexy                 N      
seksi                seas                 sexy                 N      
seksi                secs                 sexy                 N      
seksi                seeks                sexy                 N      
seksi                sees                 sexy                 N      
seksi                segni                sexy                 N      
seksi                sei                  sexy                 N      
seksi                seis                 sexy                 N      
seksi                seise                sexy                 N      
seksi                seisin               sexy                 N      
seksi                seism                sexy                 N      
seksi                sekani               sexy                 N      
seksi                sekar                sexy                 N      
seksi                seker                sexy                 N      
seksi                sekos                sexy                 N      
seksi                selli                sexy                 N      
seksi                sels                 sexy                 N      
seksi                semi                 sexy                 N      
seksi                semis                sexy                 N      
seksi                senci                sexy                 N      
seksi                sengi                sexy                 N      
seksi                sensa                sexy                 N      
seksi                sense                sexy                 N      
seksi                sensei               sexy                 N      
seksi                senso                sexy                 N      
seksi                sensu                sexy                 N      
seksi                senti                sexy                 N      
seksi                senusi               sexy                 N      
seksi                seps                 sexy                 N      
seksi                sepsid               sexy                 N      
seksi                sepsin               sexy                 N      
seksi                sepsis               sexy                 N      
seksi                septi                sexy                 N      
seksi                serai                sexy                 N      
seksi                seri                 sexy                 N      
seksi                sers                 sexy                 N      
seksi                sesia                sexy                 N      
seksi                seskin               sexy                 N      
seksi                sess                 sexy                 N      
seksi                sessa                sexy                 N      
seksi                sesti                sexy                 N      
seksi                seti                 sexy                 N      
seksi                sets                 sexy                 N      
seksi                seuss                sexy                 N      
seksi                sews                 sexy                 N      
seksi                sisi                 sexy                 N      
seksi                siusi                sexy                 N      
seksi                ski                  sexy                 N      
seksi                skis                 sexy                 N      
seksi                ssi                  sexy                 N      
seksi                susi                 sexy                 N      
seksi                weki                 sexy                 N      
seksi                zeks                 sexy                 N      
separate             separate             separate             Y      
seperate             separate             separate             Y      
seperate             severate             separate             N      
seperate             sperate              separate             N      
seperate             superate             separate             N      
seriosly             seriously            seriously            Y      
servise              service              service              Y      
servise              servile              service              N      
servise              servist              service              N      
servise              servite              service              N      
servise              survise              service              N      
serwer               serer                server               N      
serwer               serger               server               N      
serwer               server               server               Y      
serwer               sewer                server               N      
sexi                 kexi                 sexy                 N      
sexi                 sei                  sexy                 N      
sexi                 semi                 sexy                 N      
sexi                 seri                 sexy                 N      
sexi                 seti                 sexy                 N      
sexi                 sex                  sexy                 N      
sexi                 sext                 sexy                 N      
sexi                 sexy                 sexy                 Y      
sexxy                sexly                sexy                 N      
sexxy                sexy                 sexy                 Y      
shek                 seek                 sex                  N      
shek                 she                  sex                  N      
shek                 shea                 sex                  N      
shek                 shed                 sex                  N      
shek                 shee                 sex                  N      
shek                 sheik                sex                  N      
shek                 shel                 sex                  N      
shek                 shem                 sex                  N      
shek                 shen                 sex                  N      
shek                 sher                 sex                  N      
shek                 shes                 sex                  N      
shek                 shew                 sex                  N      
shek                 shik                 sex                  N      
sher                 sher                 sure                 N      
shippo               shippo               shippou              N      
shortie              shortie              shorty               N      
shounen              shodden              shonen               N      
shounen              shone                shonen               N      
shounen              shoneen              shonen               N      
shounen              shopmen              shonen               N      
shounen              shorten              shonen               N      
shounen              shotten              shonen               N      
shounen              shouldn              shonen               N      
shounen              shouse               shonen               N      
shounen              shouted              shonen               N      
shounen              shouter              shonen               N      
shounen              showmen              shonen               N      
shounen              shrunken             shonen               N      
shounen              shune                shonen               N      
shounen              souren               shonen               N      
shounen              stonen               shonen               N      
shounen              stouten              shonen               N      
shounen              swouned              shonen               N      
shounen              thornen              shonen               N      
shouta               shout                shota                N      
shouta               shouts               shota                N      
shouta               shouty               shota                N      
shugar               sugar                sugar                Y      
siked                biked                psyched              N      
siked                diked                psyched              N      
siked                fiked                psyched              N      
siked                hiked                psyched              N      
siked                liked                psyched              N      
siked                miked                psyched              N      
siked                piked                psyched              N      
siked                sicked               psyched              N      
siked                sided                psyched              N      
siked                sike                 psyched              N      
siked                siker                psyched              N      
siked                sikes                psyched              N      
siked                siket                psyched              N      
siked                silked               psyched              N      
siked                sinked               psyched              N      
siked                siped                psyched              N      
siked                sired                psyched              N      
siked                sited                psyched              N      
siked                sized                psyched              N      
siked                sked                 psyched              N      
siked                skied                psyched              N      
siked                spiked               psyched              N      
sike                 sike                 psych                N      
sike                 sike                 psyche               N      
simsons              simmons              simpsons             N      
simsons              simons               simpsons             N      
simsons              simoons              simpsons             N      
simsons              simpsons             simpsons             Y      
simsons              simson               simpsons             N      
skelly               skelly               skellie              N      
slep                 clep                 sleep                N      
slep                 lep                  sleep                N      
slep                 salep                sleep                N      
slep                 seep                 sleep                N      
slep                 sep                  sleep                N      
slep                 shlep                sleep                N      
slep                 skep                 sleep                N      
slep                 slap                 sleep                N      
slep                 sleb                 sleep                N      
slep                 sled                 sleep                N      
slep                 slee                 sleep                N      
slep                 sleep                sleep                Y      
slep                 slept                sleep                N      
slep                 slew                 sleep                N      
slep                 sley                 sleep                N      
slep                 slip                 sleep                N      
slep                 slop                 sleep                N      
slep                 slup                 sleep                N      
slep                 step                 sleep                N      
slep                 swep                 sleep                N      
smels                mels                 smells               N      
smels                seels                smells               N      
smels                sels                 smells               N      
smels                smell                smells               N      
smels                smells               smells               Y      
smels                smelt                smells               N      
smels                smelts               smells               N      
smels                smews                smells               N      
smrat                scrat                smart                N      
smrat                smart                smart                Y      
smrat                sprat                smart                N      
smrat                surat                smart                N      
smrt                 sart                 smart                N      
smrt                 sert                 smart                N      
smrt                 smart                smart                Y      
smrt                 smit                 smart                N      
smrt                 smut                 smart                N      
smrt                 sort                 smart                N      
smrt                 sqrt                 smart                N      
smrt                 syrt                 smart                N      
soop                 coop                 sup                  N      
soop                 goop                 sup                  N      
soop                 hoop                 sup                  N      
soop                 loop                 sup                  N      
soop                 moop                 sup                  N      
soop                 noop                 sup                  N      
soop                 poop                 sup                  N      
soop                 roop                 sup                  N      
soop                 scoop                sup                  N      
soop                 scop                 sup                  N      
soop                 shoop                sup                  N      
soop                 shop                 sup                  N      
soop                 sloop                sup                  N      
soop                 slop                 sup                  N      
soop                 snoop                sup                  N      
soop                 snop                 sup                  N      
soop                 soap                 sup                  N      
soop                 sook                 sup                  N      
soop                 sool                 sup                  N      
soop                 soom                 sup                  N      
soop                 soon                 sup                  N      
soop                 soot                 sup                  N      
soop                 sop                  sup                  N      
soop                 soup                 sup                  N      
soop                 stoop                sup                  N      
soop                 stop                 sup                  N      
soop                 swoop                sup                  N      
soop                 swop                 sup                  N      
soop                 toop                 sup                  N      
soop                 yoop                 sup                  N      
sope                 sope                 soap                 N      
sophmore             sophomore            sophomore            Y      
speal                speal                spiel                N      
spelt                spelt                spell                N      
spose                pose                 suppose              N      
spose                sepose               suppose              N      
spose                spise                suppose              N      
spose                spode                suppose              N      
spose                spoke                suppose              N      
spose                spole                suppose              N      
spose                spore                suppose              N      
spose                sposh                suppose              N      
spose                spouse               suppose              N      
spose                sprose               suppose              N      
steriod              sterid               steroid              N      
steriod              steroid              steroid              Y      
stfy                 stay                 stfu                 N      
stfy                 stey                 stfu                 N      
stfy                 sty                  stfu                 N      
stomache             stomach              stomach              Y      
stomache             stomached            stomach              N      
stomache             stomacher            stomach              N      
stomache             stomaches            stomach              N      
stomache             stomachs             stomach              N      
stomache             stomachy             stomach              N      
stork                stork                stalk                N      
stuiped              stiped               stupid               N      
stuiped              striped              stupid               N      
stuiped              stumped              stupid               N      
stuiped              stuped               stupid               N      
stuph                staph                stuff                N      
stuph                stupa                stuff                N      
stuph                stupe                stuff                N      
stuph                stuphe               stuff                N      
stuph                stupp                stuff                N      
stupify              stupefy              stupefy              Y      
stupi                stupa                stupid               N      
stupi                stupe                stupid               N      
stupi                stupid               stupid               Y      
stupi                stupp                stupid               N      
stupi                tupi                 stupid               N      
suddle               suddle               subtle               N      
suite                suite                sweet                N      
summatime            summative            summertime           N      
surrious             curious              serious              N      
surrious             furious              serious              N      
surrious             scarious             serious              N      
surrious             scorious             serious              N      
surrious             scurrilous           serious              N      
surrious             serious              serious              Y      
surrious             spurious             serious              N      
surrious             sutorious            serious              N      
surrious             usurious             serious              N      
suxx                 aux                  sucks                N      
suxx                 dux                  sucks                N      
suxx                 lux                  sucks                N      
suxx                 luxe                 sucks                N      
suxx                 lxx                  sucks                N      
suxx                 mux                  sucks                N      
suxx                 puxy                 sucks                N      
suxx                 rux                  sucks                N      
suxx                 sax                  sucks                N      
suxx                 saxe                 sucks                N      
suxx                 seax                 sucks                N      
suxx                 sex                  sucks                N      
suxx                 sext                 sucks                N      
suxx                 sexy                 sucks                N      
suxx                 six                  sucks                N      
suxx                 soulx                sucks                N      
suxx                 sox                  sucks                N      
suxx                 spex                 sucks                N      
suxx                 styx                 sucks                N      
suxx                 su                   sucks                N      
suxx                 sub                  sucks                N      
suxx                 suba                 sucks                N      
suxx                 subg                 sucks                N      
suxx                 subj                 sucks                N      
suxx                 subs                 sucks                N      
suxx                 such                 sucks                N      
suxx                 suci                 sucks                N      
suxx                 suck                 sucks                N      
suxx                 sud                  sucks                N      
suxx                 sudd                 sucks                N      
suxx                 sude                 sucks                N      
suxx                 suds                 sucks                N      
suxx                 sue                  sucks                N      
suxx                 sued                 sucks                N      
suxx                 suer                 sucks                N      
suxx                 sues                 sucks                N      
suxx                 suet                 sucks                N      
suxx                 suey                 sucks                N      
suxx                 suez                 sucks                N      
suxx                 suf                  sucks                N      
suxx                 suff                 sucks                N      
suxx                 sufi                 sucks                N      
suxx                 sugg                 sucks                N      
suxx                 sugh                 sucks                N      
suxx                 sugi                 sucks                N      
suxx                 sui                  sucks                N      
suxx                 suid                 sucks                N      
suxx                 suit                 sucks                N      
suxx                 suji                 sucks                N      
suxx                 suk                  sucks                N      
suxx                 suku                 sucks                N      
suxx                 sula                 sucks                N      
suxx                 suld                 sucks                N      
suxx                 sulk                 sucks                N      
suxx                 sull                 sucks                N      
suxx                 sulu                 sucks                N      
suxx                 sum                  sucks                N      
suxx                 sumi                 sucks                N      
suxx                 sumo                 sucks                N      
suxx                 sump                 sucks                N      
suxx                 sums                 sucks                N      
suxx                 sun                  sucks                N      
suxx                 sune                 sucks                N      
suxx                 sung                 sucks                N      
suxx                 sunk                 sucks                N      
suxx                 sunn                 sucks                N      
suxx                 suns                 sucks                N      
suxx                 sunt                 sucks                N      
suxx                 sup                  sucks                N      
suxx                 supa                 sucks                N      
suxx                 supe                 sucks                N      
suxx                 supp                 sucks                N      
suxx                 supr                 sucks                N      
suxx                 sups                 sucks                N      
suxx                 supt                 sucks                N      
suxx                 suq                  sucks                N      
suxx                 sur                  sucks                N      
suxx                 sura                 sucks                N      
suxx                 surd                 sucks                N      
suxx                 sure                 sucks                N      
suxx                 surf                 sucks                N      
suxx                 surg                 sucks                N      
suxx                 surv                 sucks                N      
suxx                 sus                  sucks                N      
suxx                 suse                 sucks                N      
suxx                 susi                 sucks                N      
suxx                 suss                 sucks                N      
suxx                 susu                 sucks                N      
suxx                 suto                 sucks                N      
suxx                 sutu                 sucks                N      
suxx                 suu                  sucks                N      
suxx                 suum                 sucks                N      
suxx                 suv                  sucks                N      
suxx                 suva                 sucks                N      
suxx                 suwe                 sucks                N      
suxx                 suz                  sucks                N      
suxx                 suzy                 sucks                N      
suxx                 tux                  sucks                N      
suxx                 ux                   sucks                N      
suxx                 xx                   sucks                N      
suxx                 xxx                  sucks                N      
sware                sware                swear                N      
swarve               swarve               suave                N      
swav                 sav                  suave                N      
swav                 slav                 suave                N      
swav                 swa                  suave                N      
swav                 swab                 suave                N      
swav                 swad                 suave                N      
swav                 swag                 suave                N      
swav                 swak                 suave                N      
swav                 swam                 suave                N      
swav                 swan                 suave                N      
swav                 swap                 suave                N      
swav                 swat                 suave                N      
swav                 sway                 suave                N      
swav                 wav                  suave                N      
swete                skete                sweet                N      
swete                slete                sweet                N      
swete                spete                sweet                N      
swete                swede                sweet                N      
swete                sweet                sweet                Y      
taht                 aht                  that                 N      
taht                 baht                 that                 N      
taht                 tact                 that                 N      
taht                 taft                 that                 N      
taht                 taha                 that                 N      
taht                 tahr                 that                 N      
taht                 tait                 that                 N      
taht                 takt                 that                 N      
taht                 tart                 that                 N      
taht                 tat                  that                 N      
taht                 tath                 that                 N      
taht                 taut                 that                 N      
taht                 that                 that                 Y      
tanooki              talooka              tanuki               N      
tanooki              tandoori             tanuki               N      
tanty                banty                tantie               N      
tanty                canty                tantie               N      
tanty                janty                tantie               N      
tanty                manty                tantie               N      
tanty                panty                tantie               N      
tanty                ranty                tantie               N      
tanty                santy                tantie               N      
tanty                tandy                tantie               N      
tanty                tangy                tantie               N      
tanty                tanny                tantie               N      
tanty                tansy                tantie               N      
tanty                tanti                tantie               N      
tanty                tanto                tantie               N      
tanty                tanzy                tantie               N      
tanty                tarty                tantie               N      
tanty                tasty                tantie               N      
tanty                tatty                tantie               N      
tanty                tenty                tantie               N      
tanty                tinty                tantie               N      
tanty                wanty                tantie               N      
tarped               carped               trapped              N      
tarped               harped               trapped              N      
tarped               tamped               trapped              N      
tarped               taped                trapped              N      
tarped               tapped               trapped              N      
tarped               tared                trapped              N      
tarped               targed               trapped              N      
tarped               tarred               trapped              N      
tarped               tarted               trapped              N      
tarped               warped               trapped              N      
tarp                 tarp                 trap                 N      
tastey               taste                tasty                N      
tastey               tasted               tasty                N      
tastey               tasten               tasty                N      
tastey               taster               tasty                N      
tastey               tastes               tasty                N      
tastey               tasty                tasty                Y      
teached              teached              taught               N      
teath                beath                teeth                N      
teath                death                teeth                N      
teath                eath                 teeth                N      
teath                heath                teeth                N      
teath                keath                teeth                N      
teath                leath                teeth                N      
teath                meath                teeth                N      
teath                neath                teeth                N      
teath                tath                 teeth                N      
teath                teach                teeth                N      
teath                teat                 teeth                N      
teath                teathe               teeth                N      
teath                teats                teeth                N      
teath                teaty                teeth                N      
teath                teeth                teeth                Y      
teath                tenth                teeth                N      
teath                teth                 teeth                N      
teath                tuath                teeth                N      
tember               ember                temper               N      
tember               member               temper               N      
tember               tamber               temper               N      
tember               tembe                temper               N      
tember               temper               temper               Y      
tember               temser               temper               N      
tember               timber               temper               N      
terd                 erd                  turd                 N      
terd                 ferd                 turd                 N      
terd                 herd                 turd                 N      
terd                 merd                 turd                 N      
terd                 nerd                 turd                 N      
terd                 tead                 turd                 N      
terd                 ted                  turd                 N      
terd                 teed                 turd                 N      
terd                 tend                 turd                 N      
terd                 ter                  turd                 N      
terd                 tera                 turd                 N      
terd                 teri                 turd                 N      
terd                 term                 turd                 N      
terd                 tern                 turd                 N      
terd                 terp                 turd                 N      
terd                 terr                 turd                 N      
terd                 turd                 turd                 Y      
terd                 verd                 turd                 N      
terd                 yerd                 turd                 N      
teriffic             serific              terrific             N      
teriffic             terrific             terrific             Y      
teriffic             traffic              terrific             N      
teriffic             triffid              terrific             N      
testicules           testicles            testicles            Y      
teusday              tuesday              tuesday              Y      
tew                  tew                  too                  N      
textable             tentable             textible             N      
textable             testable             textible             N      
tha                  tha                  the                  N      
thay                 chay                 they                 N      
thay                 hay                  they                 N      
thay                 shay                 they                 N      
thay                 tay                  they                 N      
thay                 tha                  they                 N      
thay                 thad                 they                 N      
thay                 thae                 they                 N      
thay                 thai                 they                 N      
thay                 thak                 they                 N      
thay                 than                 they                 N      
thay                 thar                 they                 N      
thay                 that                 they                 N      
thay                 thaw                 they                 N      
thay                 thawy                they                 N      
thay                 they                 they                 Y      
thay                 thy                  they                 N      
thay                 tray                 they                 N      
thay                 tway                 they                 N      
theater              theater              theatre              N      
theatre              theatre              theater              N      
thee                 thee                 the                  N      
the                  the                  teh                  N      
thingie              thingies             thingee              N      
thingie              thingies             thingy               N      
thou                 thou                 though               N      
thru                 thru                 through              N      
thst                 test                 that                 N      
thst                 that                 that                 Y      
thst                 tost                 that                 N      
thst                 tst                  that                 N      
thy                  thy                  this                 N      
tiddies              biddies              titties              N      
tiddies              diddies              titties              N      
tiddies              giddies              titties              N      
tiddies              kiddies              titties              N      
tiddies              middies              titties              N      
tiddies              teddies              titties              N      
tiddies              tidies               titties              N      
tiddies              toddies              titties              N      
tiddies              widdies              titties              N      
til                  til                  till                 N      
tlak                 flak                 talk                 N      
tlak                 lak                  talk                 N      
tlak                 plak                 talk                 N      
tlak                 talak                talk                 N      
tlak                 talk                 talk                 Y      
tlak                 teak                 talk                 N      
tlak                 thak                 talk                 N      
tlak                 tilak                talk                 N      
toi                  toi                  to                   N      
tokio                kokio                tokyo                N      
tokio                toki                 tokyo                N      
tokio                toko                 tokyo                N      
tokio                tokyo                tokyo                Y      
toliet               toilet               toilet               Y      
toliet               tolite               toilet               N      
tolled               tolled               told                 N      
tomagotchi           mamamouchi           tamagotchi           N      
tomagotchi           topnotch             tamagotchi           N      
tomagotchi           torgoch              tamagotchi           N      
tomarrow             tomorrow             tomorrow             Y      
toole                boole                tool                 N      
toole                poole                tool                 N      
toole                thole                tool                 N      
toole                toile                tool                 N      
toole                tole                 tool                 N      
toole                tolle                tool                 N      
toole                toodle               tool                 N      
toole                tool                 tool                 Y      
toole                tooled               tool                 N      
toole                tooler               tool                 N      
toole                tools                tool                 N      
toole                tootle               tool                 N      
toole                toozle               tool                 N      
tranger              franger              stranger             N      
tranger              granger              stranger             N      
tranger              oranger              stranger             N      
tranger              ranger               stranger             N      
tranger              stranger             stranger             Y      
tranger              tanger               stranger             N      
tranger              tranker              stranger             N      
tranger              tranter              stranger             N      
tranger              twanger              stranger             N      
travellers           travellers           travelers            N      
trendeh              trended              trendy               N      
trendeh              trendel              trendy               N      
trikk                rikk                 trick                N      
trikk                trick                trick                Y      
trikk                trike                trick                N      
trikk                trink                trick                N      
troupe               troupe               troop                N      
tupe                 dupe                 type                 N      
tupe                 jupe                 type                 N      
tupe                 lupe                 type                 N      
tupe                 nupe                 type                 N      
tupe                 stupe                type                 N      
tupe                 supe                 type                 N      
tupe                 tape                 type                 N      
tupe                 taupe                type                 N      
tupe                 tepe                 type                 N      
tupe                 tipe                 type                 N      
tupe                 tope                 type                 N      
tupe                 tube                 type                 N      
tupe                 tue                  type                 N      
tupe                 tuke                 type                 N      
tupe                 tule                 type                 N      
tupe                 tume                 type                 N      
tupe                 tune                 type                 N      
tupe                 tup                  type                 N      
tupe                 tupek                type                 N      
tupe                 tupi                 type                 N      
tupe                 tuple                type                 N      
tupe                 tups                 type                 N      
tupe                 tute                 type                 N      
tupe                 type                 type                 Y      
ueber                heber                uber                 N      
ueber                reber                uber                 N      
ueber                umber                uber                 N      
ueber                weber                uber                 N      
uman                 human                human                Y      
uman                 iman                 human                N      
uman                 kuman                human                N      
uman                 man                  human                N      
uman                 oman                 human                N      
uman                 ruman                human                N      
uman                 ulan                 human                N      
